year,practice_code,lad23cd,patients,share
2017,E87746,E09000028,6,0.00222387
2017,E87746,E09000030,4,0.00148258
2017,E87746,E09000031,2,0.00074129
2017,E87746,E09000032,14,0.00518903
2017,E87746,E09000033,73,0.0270571
2017,E87750,E06000018,1,0.000255232
2017,E87750,E07000066,2,0.000510465
2017,E87750,E07000092,1,0.000255232
2017,E87750,E07000102,1,0.000255232
2017,E87750,E07000211,1,0.000255232
2017,E87750,E07000241,1,0.000255232
2017,E87750,E09000001,4,0.00102093
2017,E87750,E09000002,4,0.00102093
2017,E87750,E09000003,3,0.000765697
2017,E87750,E09000004,3,0.000765697
2017,E87750,E09000005,62,0.0158244
2017,E87750,E09000007,19,0.00484941
2017,E87750,E09000008,5,0.00127616
2017,E87750,E09000009,111,0.0283308
2017,E87750,E09000011,2,0.000510465
2017,E87750,E09000012,4,0.00102093
2017,E87750,E09000013,678,0.173047
2017,E87750,E09000014,7,0.00178663
2017,E87750,E09000015,5,0.00127616
2017,E87750,E09000017,4,0.00102093
2017,E87750,E09000018,49,0.0125064
2017,E87750,E09000019,6,0.00153139
2017,E87750,E09000020,2542,0.6488
2017,E87750,E09000021,4,0.00102093
2017,E87750,E09000022,4,0.00102093
2017,E87750,E09000023,5,0.00127616
2017,E87750,E09000024,11,0.00280755
2017,E87750,E09000025,24,0.00612557
2017,E87750,E09000026,1,0.000255232
2017,E87750,E09000027,8,0.00204186
2017,E87750,E09000028,3,0.000765697
2017,E87750,E09000029,1,0.000255232
2017,E87750,E09000030,27,0.00689127
2017,E87750,E09000031,5,0.00127616
2017,E87750,E09000032,115,0.0293517
2017,E87750,E09000033,195,0.0497703
2017,E87751,E09000003,46,0.0211106
2017,E87751,E09000005,531,0.24369
2017,E87751,E09000007,43,0.0197338
2017,E87751,E09000008,1,0.000458926
2017,E87751,E09000009,18,0.00826067
2017,E87751,E09000013,17,0.00780174
2017,E87751,E09000015,39,0.0178981
2017,E87751,E09000016,1,0.000458926
2017,E87751,E09000018,6,0.00275356
2017,E87751,E09000020,91,0.0417623
2017,E87751,E09000032,1,0.000458926
2017,E87751,E09000033,1385,0.635613
2017,E87753,E07000111,1,0.000127584
2017,E87753,E07000212,1,0.000127584
2017,E87753,E09000003,5,0.000637918
2017,E87753,E09000005,12,0.001531
2017,E87753,E09000006,1,0.000127584
2017,E87753,E09000007,31,0.00395509
2017,E87753,E09000008,8,0.00102067
2017,E87753,E09000009,3,0.000382751
2017,E87753,E09000011,4,0.000510334
2017,E87753,E09000012,6,0.000765501
2017,E87753,E09000013,165,0.0210513
2017,E87753,E09000014,5,0.000637918
2017,E87753,E09000015,2,0.000255167
2017,E87753,E09000016,1,0.000127584
2017,E87753,E09000017,2,0.000255167
2017,E87753,E09000018,8,0.00102067
2017,E87753,E09000019,8,0.00102067
2017,E87753,E09000020,1293,0.164966
2017,E87753,E09000021,2,0.000255167
2017,E87753,E09000022,99,0.0126308
2017,E87753,E09000023,11,0.00140342
2017,E87753,E09000024,8,0.00102067
2017,E87753,E09000025,3,0.000382751
2017,E87753,E09000027,10,0.00127584
2017,E87753,E09000028,13,0.00165859
2017,E87753,E09000029,1,0.000127584
2017,E87753,E09000030,7,0.000893085
2017,E87753,E09000032,823,0.105001
2017,E87753,E09000033,5305,0.676831
2017,E87754,E06000040,1,0.000143926
2017,E87754,E07000240,1,0.000143926
2017,E87754,E09000003,6,0.000863558
2017,E87754,E09000005,13,0.00187104
2017,E87754,E09000007,379,0.0545481
2017,E87754,E09000009,1,0.000143926
2017,E87754,E09000011,4,0.000575705
2017,E87754,E09000013,2,0.000287853
2017,E87754,E09000015,1,0.000143926
2017,E87754,E09000019,2,0.000287853
2017,E87754,E09000020,6,0.000863558
2017,E87754,E09000024,1,0.000143926
2017,E87754,E09000025,5,0.000719632
2017,E87754,E09000028,2,0.000287853
2017,E87754,E09000030,1,0.000143926
2017,E87754,E09000033,6523,0.938831
2017,E87755,E09000003,4,0.00158793
2017,E87755,E09000005,898,0.356491
2017,E87755,E09000007,2,0.000793966
2017,E87755,E09000009,4,0.00158793
2017,E87755,E09000013,2,0.000793966
2017,E87755,E09000015,10,0.00396983
2017,E87755,E09000019,1,0.000396983
2017,E87755,E09000020,15,0.00595474
2017,E87755,E09000022,1,0.000396983
2017,E87755,E09000033,1582,0.628027
2017,E87756,E07000102,1,0.000294377
2017,E87756,E09000003,82,0.0241389
2017,E87756,E09000005,581,0.171033
2017,E87756,E09000007,183,0.0538711
2017,E87756,E09000009,70,0.0206064
2017,E87756,E09000012,2,0.000588755
2017,E87756,E09000013,11,0.00323815
2017,E87756,E09000014,1,0.000294377
2017,E87756,E09000015,40,0.0117751
2017,E87756,E09000016,3,0.000883132
2017,E87756,E09000017,1,0.000294377
2017,E87756,E09000018,4,0.00117751
2017,E87756,E09000019,8,0.00235502
2017,E87756,E09000020,45,0.013247
2017,E87756,E09000022,2,0.000588755
2017,E87756,E09000028,1,0.000294377
2017,E87756,E09000033,2362,0.695319
2017,E87762,E06000038,1,0.000294724
2017,E87762,E07000073,1,0.000294724
2017,E87762,E07000076,1,0.000294724
2017,E87762,E07000092,1,0.000294724
2017,E87762,E08000035,1,0.000294724
2017,E87762,E09000003,1,0.000294724
2017,E87762,E09000005,4,0.0011789
2017,E87762,E09000007,1,0.000294724
2017,E87762,E09000008,1,0.000294724
2017,E87762,E09000009,7,0.00206307
2017,E87762,E09000010,1,0.000294724
2017,E87762,E09000012,1,0.000294724
2017,E87762,E09000013,24,0.00707339
2017,E87762,E09000019,1,0.000294724
2017,E87762,E09000020,3289,0.969349
2017,E87762,E09000022,1,0.000294724
2017,E87762,E09000023,1,0.000294724
2017,E87762,E09000027,3,0.000884173
2017,E87762,E09000028,5,0.00147362
2017,E87762,E09000032,29,0.00854701
2017,E87762,E09000033,19,0.00559976
2017,E87768,E06000005,1,8.48824e-05
2017,E87768,E06000016,2,0.000169765
2017,E87768,E06000018,1,8.48824e-05
2017,E87768,E06000023,1,8.48824e-05
2017,E87768,E06000032,2,0.000169765
2017,E87768,E06000034,2,0.000169765
2017,E87768,E06000035,2,0.000169765
2017,E87768,E06000037,1,8.48824e-05
2017,E87768,E06000038,1,8.48824e-05
2017,E87768,E06000039,2,0.000169765
2017,E87768,E06000040,2,0.000169765
2017,E87768,E06000041,1,8.48824e-05
2017,E87768,E06000042,2,0.000169765
2017,E87768,E06000045,1,8.48824e-05
2017,E87768,E06000050,1,8.48824e-05
2017,E87768,E06000054,2,0.000169765
2017,E87768,E06000055,1,8.48824e-05
2017,E87768,E06000056,1,8.48824e-05
2017,E87768,E06000059,1,8.48824e-05
2017,E87768,E06000060,6,0.000509295
2017,E87768,E06000061,1,8.48824e-05
2017,E87768,E06000062,2,0.000169765
2017,E87768,E06000065,2,0.000169765
2017,E87768,E07000008,4,0.00033953
2017,E87768,E07000011,1,8.48824e-05
2017,E87768,E07000012,1,8.48824e-05
2017,E87768,E07000046,1,8.48824e-05
2017,E87768,E07000066,2,0.000169765
2017,E87768,E07000067,1,8.48824e-05
2017,E87768,E07000070,1,8.48824e-05
2017,E87768,E07000071,2,0.000169765
2017,E87768,E07000072,5,0.000424412
2017,E87768,E07000073,1,8.48824e-05
2017,E87768,E07000074,1,8.48824e-05
2017,E87768,E07000078,2,0.000169765
2017,E87768,E07000091,1,8.48824e-05
2017,E87768,E07000092,1,8.48824e-05
2017,E87768,E07000095,2,0.000169765
2017,E87768,E07000096,2,0.000169765
2017,E87768,E07000098,1,8.48824e-05
2017,E87768,E07000099,1,8.48824e-05
2017,E87768,E07000102,1,8.48824e-05
2017,E87768,E07000106,2,0.000169765
2017,E87768,E07000112,1,8.48824e-05
2017,E87768,E07000114,1,8.48824e-05
2017,E87768,E07000115,1,8.48824e-05
2017,E87768,E07000116,1,8.48824e-05
2017,E87768,E07000131,2,0.000169765
2017,E87768,E07000146,1,8.48824e-05
2017,E87768,E07000178,4,0.00033953
2017,E87768,E07000180,2,0.000169765
2017,E87768,E07000207,2,0.000169765
2017,E87768,E07000208,6,0.000509295
2017,E87768,E07000209,1,8.48824e-05
2017,E87768,E07000210,1,8.48824e-05
2017,E87768,E07000211,3,0.000254647
2017,E87768,E07000212,1,8.48824e-05
2017,E87768,E07000213,2,0.000169765
2017,E87768,E07000214,1,8.48824e-05
2017,E87768,E07000215,3,0.000254647
2017,E87768,E07000222,1,8.48824e-05
2017,E87768,E07000226,1,8.48824e-05
2017,E87768,E07000227,3,0.000254647
2017,E87768,E07000240,6,0.000509295
2017,E87768,E07000241,2,0.000169765
2017,E87768,E07000243,1,8.48824e-05
2017,E87768,E08000003,2,0.000169765
2017,E87768,E08000017,1,8.48824e-05
2017,E87768,E08000019,1,8.48824e-05
2017,E87768,E08000021,1,8.48824e-05
2017,E87768,E08000025,2,0.000169765
2017,E87768,E09000001,118,0.0100161
2017,E87768,E09000002,6,0.000509295
2017,E87768,E09000003,72,0.00611154
2017,E87768,E09000004,8,0.00067906
2017,E87768,E09000005,90,0.00763942
2017,E87768,E09000006,19,0.00161277
2017,E87768,E09000007,960,0.0814871
2017,E87768,E09000008,25,0.00212206
2017,E87768,E09000009,46,0.00390459
2017,E87768,E09000010,18,0.00152788
2017,E87768,E09000011,74,0.0062813
2017,E87768,E09000012,277,0.0235124
2017,E87768,E09000013,178,0.0151091
2017,E87768,E09000014,120,0.0101859
2017,E87768,E09000015,14,0.00118835
2017,E87768,E09000016,3,0.000254647
2017,E87768,E09000017,3,0.000254647
2017,E87768,E09000018,30,0.00254647
2017,E87768,E09000019,446,0.0378576
2017,E87768,E09000020,183,0.0155335
2017,E87768,E09000021,10,0.000848824
2017,E87768,E09000022,1280,0.10865
2017,E87768,E09000023,388,0.0329344
2017,E87768,E09000024,25,0.00212206
2017,E87768,E09000025,1038,0.088108
2017,E87768,E09000026,24,0.00203718
2017,E87768,E09000027,16,0.00135812
2017,E87768,E09000028,4684,0.397589
2017,E87768,E09000029,6,0.000509295
2017,E87768,E09000030,702,0.0595875
2017,E87768,E09000031,49,0.00415924
2017,E87768,E09000032,198,0.0168067
2017,E87768,E09000033,546,0.0463458
2017,E87772,E06000023,1,0.00163132
2017,E87772,E07000082,1,0.00163132
2017,E87772,E08000003,1,0.00163132
2017,E87772,E08000025,1,0.00163132
2017,E87772,E09000003,4,0.00652529
2017,E87772,E09000004,2,0.00326264
2017,E87772,E09000005,1,0.00163132
2017,E87772,E09000007,13,0.0212072
2017,E87772,E09000009,3,0.00489396
2017,E87772,E09000010,4,0.00652529
2017,E87772,E09000011,2,0.00326264
2017,E87772,E09000013,4,0.00652529
2017,E87772,E09000014,4,0.00652529
2017,E87772,E09000015,1,0.00163132
2017,E87772,E09000019,5,0.00815661
2017,E87772,E09000020,2,0.00326264
2017,E87772,E09000022,5,0.00815661
2017,E87772,E09000023,1,0.00163132
2017,E87772,E09000025,1,0.00163132
2017,E87772,E09000028,3,0.00489396
2017,E87772,E09000030,2,0.00326264
2017,E87772,E09000031,1,0.00163132
2017,E87772,E09000032,2,0.00326264
2017,E87772,E09000033,549,0.895595
2017,F81001,E07000066,73,0.00588567
2017,F81001,E07000069,12327,0.993872
2017,F81001,E07000075,3,0.000241877
2017,F81003,E06000033,4017,0.987706
2017,F81003,E07000066,1,0.000245881
2017,F81003,E07000069,9,0.00221293
2017,F81003,E07000075,40,0.00983526
2017,F81004,E07000067,4,0.000410046
2017,F81004,E07000071,1,0.000102512
2017,F81004,E07000072,1758,0.180215
2017,F81004,E07000073,49,0.00502307
2017,F81004,E07000077,7733,0.792722
2017,F81004,E07000242,208,0.0213224
2017,F81004,E09000010,1,0.000102512
2017,F81004,E09000031,1,0.000102512
2017,F81006,E06000033,4,0.000594707
2017,F81006,E06000034,14,0.00208147
2017,F81006,E07000066,6671,0.991823
2017,F81006,E07000068,1,0.000148677
2017,F81006,E07000069,29,0.00431163
2017,F81006,E07000070,4,0.000594707
2017,F81006,E07000075,2,0.000297354
2017,F81006,E09000016,1,0.000148677
2017,F81007,E06000033,1738,0.135781
2017,F81007,E06000034,1,7.8125e-05
2017,F81007,E07000066,19,0.00148438
2017,F81007,E07000068,2,0.00015625
2017,F81007,E07000069,34,0.00265625
2017,F81007,E07000070,7,0.000546875
2017,F81007,E07000074,4,0.0003125
2017,F81007,E07000075,10995,0.858984
2017,F81009,E07000012,245,0.0240314
2017,F81009,E07000067,3,0.000294262
2017,F81009,E07000077,9946,0.975576
2017,F81009,E07000242,1,9.80873e-05
2017,F81010,E06000034,12210,0.996084
2017,F81010,E07000066,2,0.000163159
2017,F81010,E07000069,1,8.15794e-05
2017,F81010,E07000070,1,8.15794e-05
2017,F81010,E07000071,1,8.15794e-05
2017,F81010,E07000074,1,8.15794e-05
2017,F81010,E07000075,1,8.15794e-05
2017,F81010,E09000002,4,0.000326318
2017,F81010,E09000005,2,0.000163159
2017,F81010,E09000016,33,0.00269212
2017,F81010,E09000023,2,0.000163159
2017,F81011,E07000067,3938,0.75484
2017,F81011,E07000070,15,0.00287522
2017,F81011,E07000071,1054,0.202032
2017,F81011,E07000074,205,0.0392946
2017,F81011,E07000076,3,0.000575043
2017,F81011,E07000244,1,0.000191681
2017,F81011,E09000030,1,0.000191681
2017,F81012,E07000071,7702,0.99987
2017,F81012,E07000099,1,0.00012982
2017,F81013,E07000066,10436,0.949418
2017,F81013,E07000068,90,0.00818777
2017,F81013,E07000070,466,0.0423945
2017,F81014,E07000066,3,0.000253678
2017,F81014,E07000067,11808,0.998478
2017,F81014,E07000070,2,0.000169119
2017,F81014,E07000071,1,8.45594e-05
2017,F81014,E07000074,1,8.45594e-05
2017,F81014,E07000076,1,8.45594e-05
2017,F81014,E07000077,8,0.000676476
2017,F81014,E07000130,1,8.45594e-05
2017,F81014,E09000002,1,8.45594e-05
2017,F81015,E07000008,2,0.000161681
2017,F81015,E07000012,364,0.029426
2017,F81015,E07000067,6,0.000485044
2017,F81015,E07000072,1,8.08407e-05
2017,F81015,E07000077,11996,0.969766
2017,F81015,E07000242,1,8.08407e-05
2017,F81016,E07000072,443,0.0856867
2017,F81016,E07000073,4727,0.914313
2017,F81017,E07000071,1,0.000114956
2017,F81017,E07000076,8698,0.999885
2017,F81018,E07000071,6,0.000823836
2017,F81018,E07000076,7277,0.999176
2017,F81019,E07000071,6,0.000345324
2017,F81019,E07000076,17367,0.99954
2017,F81019,E07000200,2,0.000115108
2017,F81020,E07000066,1,0.00013986
2017,F81020,E07000067,6504,0.90965
2017,F81020,E07000068,1,0.00013986
2017,F81020,E07000069,1,0.00013986
2017,F81020,E07000070,3,0.00041958
2017,F81020,E07000074,1,0.00013986
2017,F81020,E07000076,1,0.00013986
2017,F81020,E07000077,637,0.0890909
2017,F81020,E07000245,1,0.00013986
2017,F81021,E07000067,5,0.000579912
2017,F81021,E07000071,10,0.00115982
2017,F81021,E07000076,8605,0.998028
2017,F81021,E07000200,2,0.000231965
2017,F81022,E07000066,5,0.000347633
2017,F81022,E07000067,11,0.000764792
2017,F81022,E07000068,1,6.95265e-05
2017,F81022,E07000069,1,6.95265e-05
2017,F81022,E07000070,32,0.00222485
2017,F81022,E07000071,45,0.00312869
2017,F81022,E07000074,14286,0.993256
2017,F81022,E07000244,1,6.95265e-05
2017,F81022,E09000016,1,6.95265e-05
2017,F81023,E07000068,12494,0.997844
2017,F81023,E09000016,27,0.00215638
2017,F81024,E07000068,1,0.000170911
2017,F81024,E07000070,5848,0.999487
2017,F81024,E07000072,1,0.000170911
2017,F81024,E07000074,1,0.000170911
2017,F81025,E06000034,18,0.00201387
2017,F81025,E07000066,8917,0.99765
2017,F81025,E07000069,3,0.000335646
2017,F81026,E07000070,2,0.00026713
2017,F81026,E07000076,7485,0.999733
2017,F81027,E07000072,66,0.00354001
2017,F81027,E07000073,18562,0.995602
2017,F81027,E07000077,5,0.000268183
2017,F81027,E07000242,8,0.000429092
2017,F81027,E09000008,1,5.36366e-05
2017,F81027,E09000016,1,5.36366e-05
2017,F81027,E09000025,1,5.36366e-05
2017,F81028,E07000071,7294,0.865038
2017,F81028,E07000076,1138,0.134962
2017,F81029,E06000033,19,0.00284772
2017,F81029,E06000034,50,0.007494
2017,F81029,E07000066,6557,0.982764
2017,F81029,E07000068,6,0.000899281
2017,F81029,E07000069,19,0.00284772
2017,F81029,E07000070,11,0.00164868
2017,F81029,E07000075,10,0.0014988
2017,F81030,E07000067,14032,0.873724
2017,F81030,E07000071,4,0.000249066
2017,F81030,E07000074,2024,0.126027
2017,F81031,E06000033,13,0.00185106
2017,F81031,E06000034,17,0.00242062
2017,F81031,E07000066,6869,0.978072
2017,F81031,E07000067,1,0.000142389
2017,F81031,E07000069,87,0.0123879
2017,F81031,E07000070,15,0.00213584
2017,F81031,E07000072,1,0.000142389
2017,F81031,E07000073,1,0.000142389
2017,F81031,E07000074,3,0.000427168
2017,F81031,E07000075,15,0.00213584
2017,F81031,E09000002,1,0.000142389
2017,F81032,E06000033,24,0.0101223
2017,F81032,E07000066,24,0.0101223
2017,F81032,E07000069,2303,0.97132
2017,F81032,E07000074,1,0.000421763
2017,F81032,E07000075,19,0.0080135
2017,F81034,E07000008,2,0.000243398
2017,F81034,E07000012,95,0.0115614
2017,F81034,E07000067,4,0.000486796
2017,F81034,E07000072,2,0.000243398
2017,F81034,E07000077,7912,0.962882
2017,F81034,E07000099,2,0.000243398
2017,F81034,E07000242,200,0.0243398
2017,F81035,E06000033,1,0.000145518
2017,F81035,E07000067,2,0.000291036
2017,F81035,E07000070,6866,0.999127
2017,F81035,E07000074,1,0.000145518
2017,F81035,E07000075,1,0.000145518
2017,F81035,E07000095,1,0.000145518
2017,F81036,E06000033,4,0.000282087
2017,F81036,E06000034,2,0.000141044
2017,F81036,E07000066,12669,0.893441
2017,F81036,E07000067,6,0.000423131
2017,F81036,E07000068,5,0.000352609
2017,F81036,E07000069,12,0.000846262
2017,F81036,E07000070,1402,0.0988717
2017,F81036,E07000071,1,7.05219e-05
2017,F81036,E07000074,2,0.000141044
2017,F81036,E07000075,77,0.00543018
2017,F81037,E07000067,1,0.000110229
2017,F81037,E07000076,9071,0.99989
2017,F81038,E07000066,4,0.000300278
2017,F81038,E07000068,13316,0.999625
2017,F81038,E07000070,1,7.50694e-05
2017,F81040,E07000066,593,0.144002
2017,F81040,E07000067,3,0.000728509
2017,F81040,E07000068,21,0.00509956
2017,F81040,E07000070,3501,0.85017
2017,F81041,E06000034,1,0.000103381
2017,F81041,E07000066,8703,0.899721
2017,F81041,E07000067,1,0.000103381
2017,F81041,E07000069,1,0.000103381
2017,F81041,E07000070,956,0.0988318
2017,F81041,E07000075,11,0.00113719
2017,F81042,E07000067,2,8.08832e-05
2017,F81042,E07000071,24631,0.996118
2017,F81042,E07000074,1,4.04416e-05
2017,F81042,E07000076,87,0.00351842
2017,F81042,E07000200,6,0.00024265
2017,F81043,E07000068,1,5.33476e-05
2017,F81043,E07000072,18615,0.993065
2017,F81043,E07000073,39,0.00208055
2017,F81043,E07000077,2,0.000106695
2017,F81043,E07000095,72,0.00384102
2017,F81043,E07000242,2,0.000106695
2017,F81043,E09000010,2,0.000106695
2017,F81043,E09000016,1,5.33476e-05
2017,F81043,E09000025,1,5.33476e-05
2017,F81043,E09000026,6,0.000320085
2017,F81043,E09000031,4,0.00021339
2017,F81044,E07000071,2427,0.338541
2017,F81044,E07000076,4306,0.600642
2017,F81044,E07000200,436,0.0608174
2017,F81045,E06000033,1,0.000322789
2017,F81045,E07000066,2860,0.923176
2017,F81045,E07000068,20,0.00645578
2017,F81045,E07000070,214,0.0690768
2017,F81045,E07000072,1,0.000322789
2017,F81045,E07000074,2,0.000645578
2017,F81046,E06000033,4750,0.955158
2017,F81046,E07000066,2,0.000402172
2017,F81046,E07000068,1,0.000201086
2017,F81046,E07000069,37,0.00744018
2017,F81046,E07000075,179,0.0359944
2017,F81046,E09000026,4,0.000804343
2017,F81047,E07000072,89,0.00926311
2017,F81047,E07000073,9511,0.989904
2017,F81047,E07000077,1,0.00010408
2017,F81047,E07000095,2,0.00020816
2017,F81047,E07000242,5,0.0005204
2017,F81048,E06000034,1,8.35422e-05
2017,F81048,E07000068,1,8.35422e-05
2017,F81048,E07000070,1,8.35422e-05
2017,F81048,E07000072,11661,0.974185
2017,F81048,E07000073,10,0.000835422
2017,F81048,E07000077,5,0.000417711
2017,F81048,E07000095,1,8.35422e-05
2017,F81048,E09000026,240,0.0200501
2017,F81048,E09000031,50,0.00417711
2017,F81049,E07000068,455,0.0381583
2017,F81049,E07000070,12,0.00100637
2017,F81049,E07000072,11444,0.959745
2017,F81049,E07000077,13,0.00109024
2017,F81051,E06000033,2,0.000271887
2017,F81051,E06000034,1,0.000135943
2017,F81051,E07000066,2,0.000271887
2017,F81051,E07000069,7350,0.999184
2017,F81051,E07000076,1,0.000135943
2017,F81052,E07000071,1,7.37735e-05
2017,F81052,E07000076,13553,0.999852
2017,F81052,E07000202,1,7.37735e-05
2017,F81053,E07000012,1,0.000105664
2017,F81053,E07000067,7,0.000739645
2017,F81053,E07000072,5,0.000528318
2017,F81053,E07000073,3,0.000316991
2017,F81053,E07000077,8659,0.914941
2017,F81053,E07000242,784,0.0828402
2017,F81053,E07000245,1,0.000105664
2017,F81053,E09000016,1,0.000105664
2017,F81053,E09000020,2,0.000211327
2017,F81053,E09000031,1,0.000105664
2017,F81055,E07000066,119,0.0089192
2017,F81055,E07000068,13211,0.990181
2017,F81055,E07000070,11,0.000824464
2017,F81055,E09000016,1,7.49513e-05
2017,F81056,E07000072,717,0.0851645
2017,F81056,E07000073,7400,0.878964
2017,F81056,E07000077,9,0.00106901
2017,F81056,E07000099,1,0.000118779
2017,F81056,E07000242,292,0.0346835
2017,F81057,E07000067,3,0.000236072
2017,F81057,E07000070,12695,0.998977
2017,F81057,E07000072,1,7.86906e-05
2017,F81057,E07000074,2,0.000157381
2017,F81057,E07000075,1,7.86906e-05
2017,F81057,E07000077,6,0.000472144
2017,F81060,E06000033,5,0.00110108
2017,F81060,E06000034,4,0.000880863
2017,F81060,E07000066,4506,0.992292
2017,F81060,E07000068,1,0.000220216
2017,F81060,E07000069,6,0.00132129
2017,F81060,E07000070,14,0.00308302
2017,F81060,E07000075,4,0.000880863
2017,F81060,E09000003,1,0.000220216
2017,F81061,E06000033,1,0.000146284
2017,F81061,E07000066,5,0.000731422
2017,F81061,E07000069,1,0.000146284
2017,F81061,E07000070,7,0.00102399
2017,F81061,E07000075,6822,0.997952
2017,F81062,E06000033,1,0.000114679
2017,F81062,E07000069,1,0.000114679
2017,F81062,E07000072,5408,0.620183
2017,F81062,E09000002,1,0.000114679
2017,F81062,E09000016,5,0.000573394
2017,F81062,E09000026,3299,0.378326
2017,F81062,E09000031,5,0.000573394
2017,F81065,E06000033,140,0.0328484
